Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
194409,1.426153846,1.840769231,1.040769231,0.173076923,0.764615385,0.876923077,1.486153846,0.684615385,1.002307692,1.186923077
194410,1.544615385,2.097692308,1.171538462,0.533846154,1.150769231,0.874615385,1.885384615,0.680769231,0.928461538,1.6
194411,2.052307692,2.812307692,1.993076923,1.462307692,2.002307692,1.063846154,2.396923077,1.114615385,1.812307692,2.863076923
194412,1.783076923,2.306923077,1.754615385,1.286923077,1.438461538,0.66,1.87,0.854615385,1.68,2.359230769
194501,1.781538462,2.816923077,2.14,1.802307692,1.897692308,0.813076923,2.157692308,1.159230769,2.175384615,2.618461538
194502,1.591538462,2.07,1.8,1.391538462,1.768461538,0.736923077,1.971538462,1.221538462,1.820769231,2.188461538
194503,1.92,2.560769231,2.272307692,1.778461538,2.096153846,0.873076923,2.346923077,1.519230769,2.46,2.663076923
194504,2.249230769,2.711538462,2.49,1.816923077,2.383846154,1.206153846,2.905384615,2.016923077,2.676153846,3.089230769
194505,1.907692308,1.985384615,2.05,1.396153846,1.96,1.19,2.273846154,1.222307692,2.859230769,3.103076923
194506,1.363076923,1.193846154,1.273846154,1.106923077,1.250769231,1.110769231,1.816923077,0.801538462,2.456153846,2.225384615
194507,1.983846154,2.296923077,2.103076923,1.370769231,2.14,1.273076923,2.455384615,1.603846154,2.52,2.483846154
194508,2.27,2.201538462,2.411538462,1.672307692,2.250769231,1.367692308,2.649230769,2.046153846,2.745384615,2.923846154
194509,2.808461538,2.17,2.544615385,2.265384615,2.359230769,1.528461538,2.968461538,2.521538462,3.338461538,3.358461538
194510,3.093846154,2.582307692,2.942307692,2.765384615,2.503846154,1.731538462,3.466923077,3.097692308,3.603846154,4.008461538
194511,3.095384615,2.606923077,2.996153846,2.544615385,2.583846154,1.714615385,3.518461538,3.175384615,3.557692308,3.69
194512,3.312307692,2.814615385,3.285384615,2.143846154,2.723076923,1.806153846,4.197692308,3.640769231,4.152307692,3.609230769
194601,2.738461538,2.021538462,2.601538462,1.406153846,2.105384615,1.751538462,3.866923077,3.266153846,3.273846154,3.09
194602,2.923076923,1.508461538,2.503076923,1.693076923,1.763076923,1.621538462,4.396153846,4.06,3.286153846,2.845384615
194603,3.426153846,2.081538462,3.203846154,2.771538462,2.186923077,1.752307692,5.055384615,5.329230769,3.857692308,3.247692308
194604,3.137692308,1.619230769,2.942307692,2.523846154,1.963076923,1.776153846,4.650769231,5.276153846,3.314615385,2.829230769
194605,2.681538462,1.103846154,2.605384615,2.348461538,1.418461538,1.51,3.577692308,4.535384615,2.953846154,2.340769231
194606,2.555384615,0.856153846,2.366153846,2.382307692,1.31,1.302307692,3.589230769,4.645384615,2.277692308,1.616923077
194607,2.260769231,0.136153846,2.081538462,2.199230769,0.913076923,0.596153846,3.226153846,4.520769231,1.891538462,1.516153846
194608,0.845384615,-1.732307692,0.603076923,1.409230769,-0.589230769,0.097692308,2.064615385,3.273076923,1.122307692,0.213076923
194609,0.392307692,-2.197692308,-0.016153846,1.206153846,-1.067692308,-0.443076923,1.457692308,2.753846154,0.725384615,-0.29
194610,-0.229230769,-2.3,-0.057692308,0.762307692,-1.289230769,-0.486923077,0.619230769,2.373846154,0.311538462,-0.733076923
194611,-0.223846154,-2.027692308,0.080769231,0.456153846,-1.133076923,-0.457692308,0.399230769,2.27,0.41,-1.223076923
194612,-0.305384615,-1.384615385,0.03,0.424615385,-0.921538462,-0.415384615,0.185384615,1.743076923,0.476153846,-1.199230769
194701,-0.702307692,-1.779230769,-0.637692308,0.222307692,-1.577692308,-0.72,-0.689230769,0.823846154,-0.426923077,-1.866153846
194702,-0.500769231,-1.299230769,-0.292307692,0.757692308,-1.187692308,-0.668461538,-0.533076923,1.058461538,-0.200769231,-1.65
194703,-1.503076923,-1.688461538,-1.17,-0.125384615,-1.753846154,-0.774615385,-2.023076923,-0.723846154,-0.971538462,-2.490769231
194704,-1.813846154,-1.963846154,-1.663846154,-0.606153846,-1.906923077,-0.981538462,-2.605384615,-2.058461538,-1.496153846,-2.780769231
194705,-1.569230769,-1.907692308,-1.607692308,-0.292307692,-2.004615385,-1.442307692,-1.991538462,-2.17,-1.424615385,-2.796153846
194706,-0.934615385,-1.052307692,-1.033846154,0.247692308,-1.112307692,-1.403076923,-1.045384615,-1.545384615,-1.013846154,-2.084615385
194707,-0.983076923,-0.745384615,-0.86,0.075384615,-1.183076923,-1.369230769,-1.087692308,-1.592307692,-0.716153846,-1.948461538
194708,-0.546923077,0.063076923,-0.291538462,0.298461538,-0.566153846,-0.766153846,-0.931538462,-1.544615385,-0.405384615,-1.501538462
194709,0.379230769,1.433076923,0.756923077,1.320769231,0.320769231,-0.385384615,-0.169230769,-0.91,0.296153846,-0.317692308
194710,0.219230769,1.481538462,0.809230769,1.345384615,0.495384615,-0.188461538,-0.181538462,-1.125384615,-0.398461538,-0.434615385
194711,0.373076923,1.740769231,0.876923077,2.016923077,0.849230769,-0.292307692,0.226153846,-1.015384615,-0.368461538,-0.15
194712,-0.122307692,0.855384615,0.052307692,1.107692308,0.06,-0.574615385,-0.339230769,-2.204615385,-0.853076923,-0.429230769
194801,-0.610769231,-0.4,-0.426923077,0.93,-0.656923077,-0.735384615,-0.683846154,-2.066923077,-1.109230769,-0.780769231
194802,-0.166923077,0.039230769,0.365384615,1.901538462,0.356923077,-0.427692308,-0.140769231,-1.257692308,-0.531538462,0.080769231
194803,0.103076923,0.336923077,0.681538462,2.588461538,0.487692308,-0.058461538,0.419230769,-0.996153846,-0.201538462,0.586153846
194804,1.008461538,1.760769231,1.728461538,3.09,1.870769231,0.15,1.691538462,0.186923077,0.528461538,1.59
194805,0.893076923,1.95,1.813846154,3.164615385,1.784615385,0.268461538,1.62,0.224615385,0.918461538,1.686153846
194806,0.262307692,1.162307692,0.988461538,2.015384615,0.979230769,0.385384615,0.266153846,-0.424615385,0.277692308,1.06
194807,-0.093846154,0.848461538,0.721538462,1.563076923,0.727692308,0.327692308,0.103076923,-0.770769231,0.09,0.716923077
194808,-0.291538462,0.608461538,0.595384615,1.396923077,0.807692308,0.282307692,0.303846154,-0.713076923,0.001538462,0.698461538
194809,-0.042307692,1.206923077,1.056153846,2.313076923,1.247692308,0.303076923,0.837692308,-0.112307692,0.443076923,1.153846154
194810,-0.621538462,0.068461538,0.026153846,0.973076923,0.402307692,0.128461538,0.164615385,-0.647692308,-0.266153846,0.262307692
194811,-0.439230769,0.539230769,0.429230769,1.362307692,0.93,0.41,0.467692308,-0.064615385,0.523076923,0.635384615
194812,-0.21,0.554615385,0.251538462,0.353076923,0.636923077,0.279230769,0.53,0.048461538,0.797692308,0.374615385
194901,-0.151538462,0.682307692,0.301538462,0.593846154,0.738461538,0.248461538,0.608461538,0.61,0.865384615,0.196923077
194902,0.565384615,1.362307692,0.985384615,1.287692308,1.489230769,0.434615385,1.238461538,1.304615385,1.423076923,0.889230769
194903,0.019230769,0.48,-0.026923077,0.622307692,0.35,0.158461538,0.599230769,0.836153846,1.009230769,0.006923077
194904,-0.113846154,0.172307692,-0.473846154,-0.673846154,-0.012307692,-0.213076923,0.223076923,0.526923077,0.849230769,-0.447692308
194905,-0.426923077,-0.838461538,-1.061538462,-1.232307692,-0.986153846,-0.318461538,-0.216153846,0.171538462,0.336153846,-1.075384615
194906,0.106923077,-0.136153846,-0.529230769,-1.020769231,-0.346923077,-0.166923077,0.280769231,0.801538462,0.501538462,-0.69
194907,0.540769231,0.377692308,0.021538462,-0.046153846,0.218461538,0.035384615,0.99,1.143076923,1.12,-0.196923077
194908,0.756923077,0.495384615,0.292307692,0.341538462,0.263076923,0.125384615,0.976923077,1.432307692,1.423846154,-0.053076923
194909,1.178461538,1.358461538,0.83,0.97,0.794615385,0.287692308,1.099230769,1.929230769,1.594615385,0.397692308
194910,1.04,1.112307692,0.564615385,0.049230769,0.567692308,0.330769231,0.942307692,1.9,1.506153846,0.11
194911,1.909230769,2.661538462,1.845384615,1.07,1.984615385,0.611538462,1.748461538,3.010769231,2.453846154,1.475384615
194912,1.962307692,2.540769231,1.686923077,0.657692308,1.847692308,0.670769231,1.663846154,2.743076923,2.537692308,1.5
195001,1.720769231,2.621538462,1.812307692,0.911538462,2.211538462,0.818461538,1.752307692,2.539230769,2.356153846,1.554615385
195002,1.826153846,3.048461538,2.138461538,1.615384615,2.721538462,1.193076923,1.913846154,2.387692308,2.347692308,1.746153846
195003,1.590769231,3.598461538,2.437692308,1.397692308,2.637692308,1.270769231,1.548461538,2.389230769,2.13,1.485384615
195004,1.876153846,4.418461538,3.17,1.976153846,2.940769231,1.548461538,1.917692308,2.675384615,2.176153846,1.708461538
195005,1.470769231,4.325384615,2.92,2.061538462,2.736153846,1.386923077,1.563076923,2.497692308,1.631538462,1.390769231
195006,1.426153846,4.017692308,3.066923077,2.83,2.503076923,1.198461538,1.269230769,1.797692308,1.300769231,2.072307692
195007,1.349230769,4.002307692,3.097692308,2.682307692,2.376923077,1.21,1.209230769,1.619230769,1.196923077,1.926923077
195008,1.419230769,4.500769231,3.276923077,2.531538462,2.704615385,1.099230769,1.744615385,2.077692308,1.260769231,2.316923077
195009,1.173076923,4.343846154,3.01,2.320769231,2.309230769,1.020769231,1.630769231,1.799230769,0.892307692,1.938461538
195010,1.056923077,3.578461538,3.133076923,2.441538462,2.224615385,0.857692308,1.665384615,1.899230769,0.700769231,2.053846154
195011,1.133076923,3.328461538,3.398461538,3.322307692,2.223076923,0.874615385,1.716153846,1.995384615,0.724615385,2.81
195012,1.093846154,3.401538462,3.37,3.723076923,2.112307692,0.896923077,1.628461538,1.564615385,0.862307692,2.750769231
195101,1.062307692,3.473076923,3.312307692,3.846153846,1.834615385,1.07,1.835384615,1.595384615,0.813076923,2.473846154
195102,0.808461538,3.295384615,2.929230769,3.703846154,1.503076923,0.934615385,1.495384615,1.578461538,0.521538462,2.176923077
195103,0.924615385,3.415384615,3.393846154,4.162307692,1.560769231,0.648461538,1.538461538,2.602307692,0.495384615,2.516923077
195104,0.816153846,2.193076923,2.656153846,3.682307692,0.983846154,0.434615385,1.464615385,2.298461538,0.418461538,2.150769231
195105,0.381538462,1.172307692,1.903846154,3.089230769,0.843076923,0.269230769,1.013076923,2.057692308,0.246153846,1.653076923
195106,1.06,1.721538462,3.057692308,4.311538462,1.916923077,0.813846154,1.576923077,3.489230769,1.243076923,2.744615385
195107,1.296153846,2.468461538,3.267692308,4.075384615,2.596923077,1.119230769,1.857692308,3.916923077,1.809230769,2.434615385
195108,0.961538462,1.963076923,2.797692308,3.684615385,2.456923077,0.919230769,1.766923077,3.492307692,1.650769231,2.533846154
195109,0.346153846,1.13,2.132307692,3.503076923,1.628461538,0.871538462,0.878461538,2.562307692,1.358461538,1.753846154
195110,0.37,1.237692308,2.13,3.42,1.906153846,0.893076923,0.925384615,2.659230769,1.543076923,2.033846154
195111,0.515384615,1.629230769,2.024615385,3.376923077,2.091538462,0.978461538,0.821538462,2.692307692,1.885384615,1.894615385
195112,0.337692308,1.423846154,1.486923077,3.216923077,1.649230769,0.846153846,0.571538462,2.282307692,1.846153846,1.300769231
195201,-0.172307692,0.75,0.72,2.471538462,0.791538462,0.653076923,0.011538462,1.719230769,1.511538462,0.686923077
195202,-0.114615385,1.175384615,0.853846154,3.068461538,1.101538462,0.433846154,-0.034615385,1.635384615,1.443846154,1.168461538
195203,-0.156923077,0.853846154,0.578461538,2.663076923,0.906923077,0.461538462,-0.009230769,1.084615385,1.412307692,1.126923077
195204,-0.065384615,0.899230769,0.380769231,2.101538462,0.890769231,0.475384615,0.163846154,0.478461538,1.625384615,1.065384615
195205,0.253076923,1.711538462,0.877692308,2.752307692,1.539230769,0.665384615,0.490769231,0.283076923,1.713846154,1.625384615
195206,0.578461538,2.431538462,1.340769231,2.59,1.788461538,0.697692308,0.848461538,-0.118461538,1.912307692,2.106923077
195207,0.411538462,2.35,0.563076923,1.510769231,1.302307692,0.55,0.601538462,-1.27,1.651538462,1.528461538
195208,-0.074615385,1.751538462,0.026923077,0.738461538,0.916153846,0.320769231,0.336153846,-1.479230769,1.515384615,1.157692308
195209,-0.137692308,1.639230769,-0.11,0.826153846,0.566153846,0.394615385,0.005384615,-1.450769231,1.449230769,0.760769231
195210,0.556923077,2.297692308,0.879230769,0.895384615,1.691538462,0.790769231,0.592307692,-0.436153846,1.793076923,1.598461538
195211,0.674615385,2.682307692,1.051538462,1.306153846,1.743076923,0.820769231,0.58,-0.548461538,1.803846154,1.723076923
195212,0.682307692,2.463846154,0.750769231,0.713076923,1.190769231,0.832307692,0.662307692,-1.335384615,1.624615385,1.641538462
195301,0.772307692,2.463846154,0.698461538,0.230769231,1.372307692,0.786153846,0.688461538,-1.230769231,1.419230769,1.369230769
195302,0.800769231,2.091538462,0.868461538,0.448461538,1.573076923,0.801538462,0.933076923,-0.918461538,1.378461538,1.38
195303,0.650769231,1.299230769,0.433846154,-0.620769231,1.126153846,0.624615385,0.677692308,-1.358461538,0.96,0.683076923
195304,0.923076923,1.528461538,0.961538462,0.109230769,1.471538462,0.709230769,0.93,-0.940769231,1.101538462,1.053846154
195305,0.692307692,0.963846154,0.453846154,-0.166923077,1.085384615,0.668461538,0.557692308,-1.388461538,0.636153846,0.67
195306,0.674615385,0.616153846,0.322307692,-0.283846154,0.818461538,0.582307692,0.483846154,-1.032307692,0.81,0.47
195307,0.361538462,-0.067692308,-0.221538462,-0.695384615,0.344615385,0.499230769,0.154615385,-0.690769231,0.614615385,-0.139230769
195308,0.3,-0.287692308,-0.003076923,-0.638461538,0.606923077,0.568461538,0.185384615,-0.615384615,0.591538462,-0.205384615
195309,0.571538462,0.367692308,0.621538462,0.126153846,1.087692308,0.700769231,0.31,-0.095384615,0.910769231,0.183076923
195310,0.709230769,0.313076923,1.062307692,0.25,1.543846154,0.803846154,0.651538462,0.631538462,1.105384615,0.516923077
195311,0.216153846,-0.281538462,0.441538462,0.124615385,0.9,0.532307692,0.398461538,-0.029230769,0.752307692,-0.218461538
195312,0.423846154,-0.414615385,0.586153846,0.439230769,1.216153846,0.61,0.554615385,0.556153846,0.867692308,0.004615385
195401,0.251538462,-0.255384615,0.61,0.884615385,1.790769231,0.729230769,0.524615385,0.936153846,0.916153846,0.040769231
195402,0.23,0.104615385,1.060769231,1.188461538,2.413846154,0.894615385,0.565384615,0.796923077,1.115384615,0.196153846
195403,0.425384615,0.756153846,1.63,1.704615385,3.16,1.08,0.720769231,0.901538462,1.196153846,0.527692308
195404,0.634615385,1.252307692,2.174615385,2.331538462,3.206153846,1.255384615,1.000769231,1.436923077,1.65,1.112307692
195405,0.676153846,1.345384615,2.434615385,1.738461538,3.84,1.269230769,1.076923077,1.252307692,1.75,1.116153846
195406,1.232307692,2.359230769,3.013076923,2.07,4.004615385,1.566153846,1.57,2.136923077,2.401538462,1.799230769
195407,0.820769231,2.045384615,2.523846154,1.807692308,3.506153846,1.383846154,1.402307692,1.657692308,2.010769231,1.516923077
195408,1.378461538,3.647692308,3.404615385,3.067692308,4.415384615,1.64,1.954615385,1.870769231,2.193846154,2.370769231
195409,1.193076923,3.651538462,3.228461538,3.063076923,4.040769231,1.437692308,1.752307692,1.713076923,1.777692308,2.491538462
195410,1.616923077,3.398461538,3.817692308,3.247692308,4.526923077,1.595384615,2.332307692,2.473846154,1.868461538,3.065384615
195411,1.906923077,3.92,3.999230769,3.592307692,4.379230769,1.543076923,2.249230769,2.331538462,1.913076923,3.572307692
195412,1.966153846,4.054615385,3.940769231,3.59,4.659230769,1.563076923,2.286153846,2.213076923,1.978461538,3.816923077
195501,1.766153846,3.569230769,3.911538462,3.111538462,4.518461538,1.724615385,2.131538462,1.997692308,2.004615385,3.596153846
195502,1.718461538,3.441538462,3.864615385,2.878461538,3.99,1.512307692,1.99,2.480769231,1.829230769,3.549230769
195503,1.916153846,3.607692308,3.822307692,2.593846154,3.743846154,1.531538462,2.101538462,2.46,1.794615385,3.675384615
195504,1.828461538,3.206153846,3.609230769,2.073076923,3.08,1.478461538,2.215384615,2.609230769,1.691538462,3.58
195505,1.837692308,3.638461538,4.008461538,2.706153846,3.442307692,1.436153846,2.336923077,2.498461538,1.612307692,3.424615385
195506,1.929230769,4.994615385,3.624615385,3.37,2.492307692,1.595384615,2.300769231,2.696153846,1.792307692,3.172307692
195507,1.386153846,3.908461538,3.464615385,2.96,2.494615385,1.072307692,2.103076923,2.076153846,1.381538462,2.682307692
195508,1.465384615,4.84,3.709230769,2.890769231,2.501538462,1.263846154,2.381538462,2.027692308,1.311538462,2.663076923
195509,1.108461538,3.352307692,2.958461538,2.044615385,1.52,0.983846154,1.816153846,1.873076923,1.078461538,2.112307692
195510,1.558461538,4.108461538,3.660769231,2.856923077,2.494615385,1.174615385,2.472307692,2.479230769,1.631538462,2.686923077
195511,1.171538462,3.451538462,2.847692308,2.523076923,1.846153846,0.976923077,1.768461538,1.992307692,1.184615385,1.773076923
195512,0.713846154,2.385384615,1.982307692,2.066923077,1.212307692,0.998461538,1.255384615,1.020769231,0.883846154,0.840769231
195601,0.783846154,2.784615385,2.366153846,2.363846154,1.359230769,0.949230769,1.338461538,1.876923077,0.920769231,1.016153846
195602,0.796923077,3.179230769,2.658461538,3.057692308,1.768461538,0.752307692,1.270769231,2.214615385,0.930769231,1.162307692
195603,0.924615385,2.781538462,2.723846154,3.353846154,1.846923077,0.699230769,1.238461538,1.956153846,0.817692308,1.129230769
195604,0.37,2.003076923,1.907692308,2.819230769,1.020769231,0.466153846,0.747692308,1.86,0.564615385,0.443846154
195605,0.439230769,2.598461538,2.051538462,3.077692308,1.510769231,0.465384615,0.684615385,1.893846154,0.753846154,0.44
195606,0.391538462,2.173846154,1.794615385,2.677692308,1.574615385,0.619230769,0.713846154,2.119230769,1.028461538,0.443846154
195607,0.136153846,0.773076923,1.653076923,2.06,1.536923077,0.313846154,0.350769231,1.872307692,0.554615385,0.307692308
195608,-0.059230769,1.031538462,0.939230769,1.697692308,1.001538462,0.280769231,-0.126923077,1.576923077,0.252307692,-0.066153846
195609,0.100769231,0.254615385,1.058461538,1.768461538,1.575384615,0.092307692,-0.275384615,1.867692308,0.542307692,0.210769231
195610,0.130769231,0.357692308,1.229230769,2.253076923,2.047692308,0.297692308,-0.249230769,1.704615385,0.653076923,0.445384615
195611,-0.049230769,-0.273076923,0.984615385,1.911538462,1.549230769,0.368461538,-0.756923077,1.688461538,0.532307692,-0.02
195612,-0.005384615,-0.332307692,0.306153846,1.31,0.726923077,0.525384615,-0.798461538,1.036153846,0.745384615,-0.006153846
195701,0.010769231,0.047692308,0.454615385,1.093846154,1.087692308,0.406923077,-0.529230769,1.509230769,0.747692308,0.009230769
195702,0.043076923,-0.359230769,0.233076923,1.009230769,0.99,0.511538462,-0.583846154,1.506153846,0.730769231,-0.057692308
195703,0.016153846,-0.109230769,-0.103076923,0.663076923,0.836153846,0.436153846,-0.597692308,1.366923077,0.685384615,-0.251538462
195704,0.060769231,0.333846154,0.075384615,0.97,1.320769231,0.583076923,-0.25,1.523846154,1.026923077,-0.184615385
195705,0.259230769,0.658461538,0.576153846,1.326153846,2.134615385,0.503846154,-0.061538462,2.115384615,0.692307692,0.151538462
195706,0.28,0.403076923,0.243076923,1.191538462,1.706153846,0.386923077,-0.009230769,2.069230769,0.513076923,0.116153846
195707,-0.025384615,-0.16,-0.72,0.288461538,0.756923077,0.170769231,-0.586923077,1.656923077,-0.087692308,-0.486153846
195708,-0.008461538,-0.756923077,-1.003076923,0.080769231,0.539230769,0.104615385,-0.347692308,1.607692308,-0.03,-0.722307692
195709,0.076153846,-1.02,-0.888461538,0.081538462,0.928461538,0.163846154,-0.298461538,1.856923077,0.213076923,-0.912307692
195710,0.303846154,-1.355384615,-0.703846154,0.226923077,1.177692308,0.385384615,-0.279230769,2.41,0.461538462,-0.971538462
195711,0.37,-1.72,-0.983076923,-0.72,0.871538462,0.365384615,-0.244615385,2.481538462,0.626153846,-1.324615385
195712,0.846153846,-1.362307692,-0.937692308,-0.916923077,0.840769231,0.496923077,0.377692308,2.012307692,0.966923077,-0.632307692
195801,0.866923077,-1.095384615,-0.65,-0.952307692,1.145384615,0.324615385,0.585384615,2.564615385,0.860769231,-0.725384615
195802,1.298461538,-0.764615385,-0.319230769,-0.169230769,1.393846154,0.39,0.97,3.170769231,1.035384615,-0.335384615
195803,1.448461538,-0.469230769,-0.363076923,-0.016923077,1.015384615,0.480769231,1.038461538,3.117692308,1.296923077,-0.162307692
195804,1.550769231,-0.674615385,-0.376923077,-0.522307692,0.487692308,0.608461538,1.297692308,2.782307692,1.160769231,-0.116153846
195805,1.647692308,-0.520769231,-0.466923077,-0.726923077,0.318461538,0.656923077,1.254615385,2.663076923,1.155384615,-2.73286E-16
195806,1.823076923,0.218461538,0.167692308,-0.54,0.206153846,0.886923077,1.56,2.626153846,1.633846154,0.493076923
195807,1.976923077,-0.056923077,0.311538462,-0.468461538,0.283846154,1.09,1.777692308,2.549230769,1.556923077,0.643076923
195808,2.457692308,0.945384615,1.143076923,0.225384615,1.302307692,1.487692308,2.294615385,3.624615385,2.022307692,1.416153846
195809,2.739230769,1.636923077,1.908461538,0.940769231,2.134615385,1.77,2.356153846,3.990769231,2.484615385,2.206153846
195810,3.217692308,2.126153846,2.492307692,1.534615385,2.606923077,2.095384615,3.112307692,4.643076923,2.765384615,3.095384615
195811,3.163846154,2.802307692,2.632307692,1.443846154,3.111538462,3.003846154,3.418461538,4.4,2.886153846,3.303846154
195812,3.423076923,3.424615385,3.045384615,2.021538462,3.197692308,3.207692308,3.819230769,4.381538462,2.785384615,3.791538462
195901,3.080769231,2.893076923,2.906153846,1.331538462,3.284615385,3.252307692,3.447692308,4.682307692,2.401538462,3.074615385
195902,2.946923077,2.942307692,3.04,1.848461538,3.593076923,3.169230769,3.211538462,4.631538462,2.429230769,3.154615385
195903,2.855384615,3.49,3.243076923,1.372307692,4.04,3.435384615,3.014615385,4.969230769,2.190769231,3.120769231
195904,2.685384615,3.640769231,3.445384615,0.903076923,4.416923077,3.147692308,2.993076923,4.308461538,1.713846154,2.820769231
195905,2.604615385,3.317692308,3.280769231,0.665384615,4.224615385,2.903846154,2.888461538,4.733076923,1.433846154,2.640769231
195906,2.685384615,3.736923077,3.386153846,0.666153846,3.988461538,2.822307692,2.877692308,4.849230769,1.560769231,2.432307692
195907,2.53,3.263846154,2.588461538,0.372307692,3.503846154,2.8,2.793846154,4.119230769,1.576153846,1.853846154
195908,2.056923077,2.956153846,2.021538462,-0.306153846,3.020769231,2.541538462,2.194615385,3.585384615,1.32,1.304615385
195909,2.020769231,2.08,1.781538462,-0.468461538,2.934615385,2.253076923,1.949230769,2.866923077,1.120769231,0.961538462
195910,1.923076923,1.947692308,1.714615385,-0.602307692,3.301538462,2.046923077,2.042307692,3.218461538,0.822307692,0.642307692
195911,1.703076923,2.245384615,1.656153846,-0.424615385,3.230769231,2.214615385,1.790769231,2.475384615,0.759230769,0.441538462
195912,1.240769231,1.134615385,0.609230769,-1.096923077,1.47,1.264615385,0.913076923,1.632307692,0.143076923,-0.132307692
196001,1.173076923,0.989230769,0.585384615,-1.4,2.052307692,1.606923077,0.956923077,1.700769231,0.26,-0.283076923
196002,0.833846154,0.692307692,0.033846154,-0.893076923,1.778461538,1.245384615,0.764615385,1.527692308,0.299230769,-0.591538462
196003,0.929230769,0.589230769,-0.22,-1.385384615,1.643076923,1.196923077,0.876153846,1.329230769,0.279230769,-0.621538462
196004,1.199230769,-0.201538462,-0.243076923,-1.783846154,1.733846154,1.096153846,1.011538462,1.471538462,0.483076923,-0.754615385
196005,1.428461538,-0.628461538,-0.425384615,-1.44,1.476923077,1.15,1.093846154,1.541538462,1.013076923,-0.586923077
196006,1.226923077,-0.703846154,-0.843076923,-1.176923077,1.227692308,1.239230769,0.689230769,0.737692308,1.09,-0.812307692
196007,1.29,-1.08,-0.999230769,-1.243076923,1.276923077,1.74,0.776923077,0.562307692,1.137692308,-0.593846154
196008,1.057692308,-1.736153846,-1.394615385,-1.079230769,0.8,1.238461538,0.071538462,0.163076923,0.685384615,-0.867692308
196009,1.432307692,-1.481538462,-1.087692308,-0.361538462,0.873076923,1.323076923,0.248461538,0.276153846,0.993846154,-0.62
196010,1.808461538,-1.450769231,-0.823846154,-0.19,1.023846154,1.545384615,0.718461538,0.403846154,1.217692308,-0.115384615
196011,2.056923077,-1.476923077,-0.69,0.249230769,0.549230769,2.597692308,0.705384615,0.45,1.680769231,0.244615385
196012,2.380769231,-1.271538462,-0.346153846,0.674615385,0.506923077,2.873076923,0.726153846,1.040769231,1.890769231,0.686153846
196101,3.15,-0.056923077,0.689230769,1.306923077,1.470769231,2.857692308,1.545384615,1.928461538,2.333076923,1.461538462
196102,3.295384615,0.403076923,0.775384615,1.68,1.269230769,2.786153846,1.683076923,2.2,2.254615385,1.726153846
196103,3.299230769,0.727692308,0.945384615,2.107692308,1.184615385,2.836923077,1.715384615,2.053076923,2.262307692,1.944615385
196104,3.463076923,1.015384615,1.569230769,2.446923077,1.362307692,2.837692308,2.046153846,2.099230769,2.349230769,2.353846154
196105,2.852307692,0.91,1.044615385,2.403846154,0.368461538,2.275384615,1.833846154,0.78,2.092307692,2.03
196106,2.738461538,1.394615385,1.105384615,2.307692308,0.396923077,2.796153846,1.731538462,1.057692308,1.868461538,1.908461538
196107,3.206153846,1.589230769,1.613846154,2.269230769,1.065384615,2.808461538,2.213076923,1.65,2.255384615,2.433076923
196108,2.860769231,1.769230769,1.14,1.459230769,0.993076923,2.048461538,2.002307692,1.36,2.02,2.061538462
196109,3.382307692,2.203846154,1.663076923,2.045384615,1.923846154,2.517692308,3.341538462,2.300769231,2.777692308,2.680769231
196110,3.677692308,3.036153846,1.965384615,2.284615385,2.400769231,3.16,3.717692308,2.820769231,3.064615385,3.048461538
196111,2.766923077,3.253076923,1.605384615,2.314615385,1.807692308,3.093846154,3.160769231,2.354615385,2.449230769,2.388461538
196112,1.948461538,3.196153846,1.03,1.913846154,1.192307692,1.668461538,2.323076923,1.520769231,1.756923077,1.96
196201,1.547692308,2.42,0.627692308,1.574615385,0.969230769,1.376153846,2.225384615,1.344615385,1.584615385,1.489230769
196202,0.951538462,1.989230769,0.204615385,1.390769231,0.777692308,1.092307692,1.914615385,0.986923077,1.453846154,0.911538462
196203,0.062307692,1.353846154,-0.53,1.003076923,-0.286153846,0.158461538,1.124615385,-0.152307692,1.104615385,0.098461538
196204,-0.698461538,1.041538462,-1.058461538,0.253846154,-1.182307692,-0.45,0.381538462,-0.967692308,0.156153846,-0.55
196205,-1.657692308,0.409230769,-2.144615385,-0.131538462,-2.293076923,-1.025384615,-0.722307692,-2.111538462,-0.428461538,-1.58
196206,-1.146923077,1.220769231,-1.503846154,0.554615385,-1.164615385,-0.162307692,-0.427692308,-1.253076923,0.284615385,-0.842307692
196207,-1.296923077,0.973846154,-1.508461538,0.521538462,-1.040769231,-0.535384615,-0.285384615,-2.127692308,0.306923077,-0.643076923
196208,-2.124615385,0.596923077,-2.138461538,0.369230769,-2.068461538,-1.020769231,-1.042307692,-2.734615385,-0.203846154,-1.492307692
196209,-2.379230769,0.349230769,-1.674615385,0.841538462,-2.096923077,-0.594615385,-1.175384615,-2.443846154,-0.395384615,-1.302307692
196210,-1.708461538,0.872307692,-0.644615385,1.156153846,-1.235384615,-0.058461538,-1.009230769,-1.361538462,-0.218461538,-0.333076923
196211,-2.020769231,0.338461538,-0.948461538,1.090769231,-1.474615385,-0.628461538,-1.397692308,-1.544615385,-0.216153846,-0.531538462
196212,-1.320769231,0.666153846,-0.520769231,1.006153846,-0.987692308,-0.566923077,-1.059230769,-0.954615385,0.512307692,0.013076923
